molecule_name,atom_count_total,final_energy_eV,homo_lumo_gap_eV,wall_time_s,relaxation_steps,max_force_eV_per_A,failure_category,final_energy_eV_pubchem,homo_lumo_gap_eV_pubchem,wall_time_s_pubchem,relaxation_steps_pubchem,max_force_eV_per_A_pubchem,final_energy_eV_diff,final_energy_eV_abs_diff,homo_lumo_gap_eV_diff,homo_lumo_gap_eV_abs_diff,wall_time_s_diff,wall_time_s_abs_diff,relaxation_steps_diff,relaxation_steps_abs_diff,max_force_eV_per_A_diff,max_force_eV_per_A_abs_diff,source_model,rmsd
2-chloropropane,11,-55.488662,6.219717,7574.46,48,0.045451,NONE,-55.473132,6.222513,2118.443,15,0.035238,-0.015529999999998267,0.015529999999998267,-0.0027960000000000207,0.0027960000000000207,5456.017,5456.017,33,33,0.010213,0.010213,gemini,0.9885627600612894
ammonia,4,-19.629938,5.465056,1810.309,26,0.040356,NONE,-19.630157,5.440926,2649.357,40,0.031321,0.0002190000000013015,0.0002190000000013015,0.02412999999999954,0.02412999999999954,-839.048,839.048,-14,14,0.009035000000000001,0.009035000000000001,gemini,0.00664926260921273
benzene,12,-75.912047,5.096055,2446.662,15,0.03827,NONE,-75.912465,5.096978,2393.542,15,0.038917,0.0004179999999962547,0.0004179999999962547,-0.0009230000000002292,0.0009230000000002292,53.11999999999989,53.11999999999989,0,0,-0.0006470000000000017,0.0006470000000000017,gemini,0.006256526905752915
aniline,14,-88.194446,3.890875,4188.561,22,0.042584,NONE,-88.192846,3.886632,6960.742,42,0.038916,-0.001599999999996271,0.001599999999996271,0.004242999999999775,0.004242999999999775,-2772.1810000000005,2772.1810000000005,-20,20,0.0036679999999999977,0.0036679999999999977,gemini,0.1124543297274551
bromomethane,5,-21.740462,5.271603,980.866,10,0.043943,NONE,-21.74043,5.267127,878.484,9,0.038319,-3.200000000092018e-05,3.200000000092018e-05,0.00447599999999948,0.00447599999999948,102.38199999999995,102.38199999999995,1,1,0.005624000000000004,0.005624000000000004,gemini,0.014664876354761058
carbon_dioxide,3,-23.941603,8.11537,535.259,6,0.03631,NONE,-23.943519,8.114656,584.72,7,0.048651,0.0019159999999978083,0.0019159999999978083,0.0007140000000003255,0.0007140000000003255,-49.46100000000001,49.46100000000001,-1,1,-0.012340999999999998,0.012340999999999998,gemini,0.030210373494325697
carbon_tetrachloride,5,-16.962194,4.74613,997.743,7,0.046416,NONE,-16.958811,4.752762,1075.031,8,0.047373,-0.0033829999999994698,0.0033829999999994698,-0.006631999999999749,0.006631999999999749,-77.2879999999999,77.2879999999999,-1,1,-0.0009569999999999995,0.0009569999999999995,gemini,0.02761987217466738
chloroform,5,-18.887656,5.207513,1016.18,8,0.048482,NONE,-18.887699,5.207719,959.026,8,0.04866,4.300000000156956e-05,4.300000000156956e-05,-0.00020600000000037255,0.00020600000000037255,57.153999999999996,57.153999999999996,0,0,-0.00017800000000000454,0.00017800000000000454,gemini,0.02211166958557145
chloroethane,8,-38.895412,6.189762,1161.549,10,0.036896,NONE,-38.894999,6.198766,894.022,7,0.043981,-0.00041300000000177306,0.00041300000000177306,-0.009004000000000012,0.009004000000000012,267.52699999999993,267.52699999999993,3,3,-0.007085000000000001,0.007085000000000001,gemini,0.5597207972069077
chloromethane,5,-22.292209,6.195263,855.034,10,0.037689,NONE,-22.292052,6.19888,817.72,10,0.046916,-0.00015699999999796432,0.00015699999999796432,-0.0036170000000002034,0.0036170000000002034,37.313999999999965,37.313999999999965,0,0,-0.009226999999999999,0.009226999999999999,gemini,0.008256691450388822
dichloromethane,5,-20.62857,5.760128,701.745,7,0.04026,NONE,-20.62878,5.750158,665.047,7,0.019785,0.0002099999999991553,0.0002099999999991553,0.009970000000000034,0.009970000000000034,36.69799999999998,36.69799999999998,0,0,0.020474999999999997,0.020474999999999997,gemini,0.015546194659842538
dimethyl_ether,9,-46.729194,5.387955,2603.324,21,0.032266,NONE,-46.724089,5.384276,1306.506,11,0.038675,-0.005105000000000359,0.005105000000000359,0.003678999999999988,0.003678999999999988,1296.818,1296.818,10,10,-0.006408999999999998,0.006408999999999998,gemini,0.6182362535219486
ethane,8,-40.408495,7.662313,1212.844,12,0.03508,NONE,-40.408479,7.662519,1187.947,12,0.033475,-1.6000000002236447e-05,1.6000000002236447e-05,-0.00020599999999948437,0.00020599999999948437,24.897000000000162,24.897000000000162,0,0,0.0016050000000000023,0.0016050000000000023,gemini,0.011371410323508838
ethanol,9,-47.024436,5.458075,1919.763,16,0.024548,NONE,-47.213978,5.586483,1812.448,15,0.049093,0.18954199999999588,0.18954199999999588,-0.1284080000000003,0.1284080000000003,107.31499999999983,107.31499999999983,1,1,-0.024544999999999997,0.024544999999999997,gemini,0.9437586610690111
ethylene,6,-31.909186,5.675783,869.055,11,0.044369,NONE,-31.909424,5.673316,881.587,12,0.044323,0.0002380000000030691,0.0002380000000030691,0.002467000000000219,0.002467000000000219,-12.532000000000039,12.532000000000039,-1,1,4.599999999999743e-05,4.599999999999743e-05,gemini,0.01133794304781092
formaldehyde,4,-22.577336,3.582095,547.515,7,0.025982,NONE,-22.576494,3.579879,423.353,5,0.035449,-0.0008419999999986771,0.0008419999999986771,0.0022159999999997737,0.0022159999999997737,124.16199999999998,124.16199999999998,2,2,-0.009467,0.009467,gemini,0.01214773210113269
furan,9,-56.857135,4.74944,1941.851,12,0.038073,NONE,-56.858601,4.747648,1770.032,11,0.035161,0.0014660000000006335,0.0014660000000006335,0.0017920000000000158,0.0017920000000000158,171.8190000000002,171.8190000000002,1,1,0.002912000000000005,0.002912000000000005,gemini,0.051462535198897805
hydrogen_peroxide,4,-18.968532,4.925284,405.084,6,0.026104,NONE,-18.966286,5.000717,989.703,13,0.028616,-0.002245999999999526,0.002245999999999526,-0.07543299999999942,0.07543299999999942,-584.6189999999999,584.6189999999999,-7,7,-0.0025120000000000003,0.0025120000000000003,gemini,0.11318774312650885
hydrogen_sulfide,3,-11.082249,5.366866,428.719,7,0.039181,NONE,-11.082202,5.366914,406.495,7,0.025035,-4.699999999857596e-05,4.699999999857596e-05,-4.8000000000492093e-05,4.8000000000492093e-05,22.22399999999999,22.22399999999999,0,0,0.014145999999999999,0.014145999999999999,gemini,0.011950782080570401
hydroxylamine,5,-24.807003,5.043472,3061.08,30,0.047999,NONE,-24.992706,5.422846,2382.122,26,0.046125,0.18570299999999662,0.18570299999999662,-0.37937399999999943,0.37937399999999943,678.9580000000001,678.9580000000001,4,4,0.0018740000000000007,0.0018740000000000007,gemini,0.2548465018407025
hydrazine,6,-30.505686,5.01589,4847.691,40,0.036242,NONE,-30.505842,4.97477,3353.942,31,0.046289,0.00015600000000048908,0.00015600000000048908,0.04111999999999938,0.04111999999999938,1493.7489999999998,1493.7489999999998,9,9,-0.010046999999999993,0.010046999999999993,gemini,0.5252915748960697
methane,5,-23.975139,8.996551,442.194,6,0.049776,NONE,-23.975148,8.995076,510.373,7,0.029539,9.00000000214618e-06,9.00000000214618e-06,0.0014750000000010033,0.0014750000000010033,-68.17899999999997,68.17899999999997,-1,1,0.020237,0.020237,gemini,0.0020469005343316123
methanol,6,-30.587014,5.622396,3549.371,36,0.04194,NONE,-30.585357,5.626043,1261.215,13,0.048983,-0.0016570000000015739,0.0016570000000015739,-0.003646999999999956,0.003646999999999956,2288.156,2288.156,23,23,-0.007043000000000001,0.007043000000000001,gemini,0.452151068845603
glycine,10,-59.482443,4.80053,10419.892,53,0.04696,NONE,-59.485017,4.675455,4401.508,28,0.048872,0.0025739999999956353,0.0025739999999956353,0.12507499999999983,0.12507499999999983,6018.384,6018.384,25,25,-0.001911999999999997,0.001911999999999997,gemini,0.35408231695183734
nitrogen,2,-17.027444,8.291709,1138.728,18,0.048273,NONE,-17.027868,8.297115,1007.617,16,0.011747,0.00042400000000242244,0.00042400000000242244,-0.005405999999998912,0.005405999999998912,131.1110000000001,131.1110000000001,2,2,0.036526,0.036526,gemini,0.0072499999999999
nitrous_oxide,3,-22.227451,6.721833,1971.309,21,0.04406,NONE,-22.22877,6.71916,1060.713,11,0.034024,0.0013190000000022906,0.0013190000000022906,0.0026730000000005916,0.0026730000000005916,910.596,910.596,10,10,0.010036000000000003,0.010036000000000003,gemini,0.09783797356341216
phenol,13,-83.050868,4.269586,3629.815,18,0.046671,NONE,-83.047851,4.2699,2642.709,15,0.049534,-0.0030169999999998254,0.0030169999999998254,-0.00031399999999948136,0.00031399999999948136,987.1060000000002,987.1060000000002,3,3,-0.0028630000000000044,0.0028630000000000044,gemini,0.43286786169071273
propene,9,-48.578697,5.474302,2931.234,26,0.045971,NONE,-48.582149,5.470014,1120.193,10,0.041208,0.003452000000002897,0.003452000000002897,0.0042879999999998475,0.0042879999999998475,1811.041,1811.041,16,16,0.004762999999999996,0.004762999999999996,gemini,0.6388768018860144
propane,11,-56.90326,7.21575,5966.338,42,0.032838,NONE,-56.904796,7.217379,1165.817,9,0.041879,0.0015359999999944307,0.0015359999999944307,-0.0016290000000003246,0.0016290000000003246,4800.521,4800.521,33,33,-0.009041,0.009041,gemini,0.0412493380328349
sulfur_dioxide,3,-17.681385,3.50156,614.221,7,0.042129,NONE,-17.690097,3.50809,520.107,6,0.047686,0.008712000000002718,0.008712000000002718,-0.006530000000000147,0.006530000000000147,94.11400000000003,94.11400000000003,1,1,-0.0055569999999999994,0.0055569999999999994,gemini,0.09127921432674718
pyridine,11,-71.299934,4.036273,4530.897,28,0.038421,NONE,-71.294542,4.042145,3000.886,19,0.04903,-0.005391999999986297,0.005391999999986297,-0.005871999999999211,0.005871999999999211,1530.011,1530.011,9,9,-0.010609,0.010609,gemini,0.038593053020561825
thiophene,9,-54.066228,4.479453,3118.992,21,0.040186,NONE,-54.070577,4.479394,1651.166,12,0.031376,0.004348999999997716,0.004348999999997716,5.9000000000253294e-05,5.9000000000253294e-05,1467.8260000000002,1467.8260000000002,9,9,0.008809999999999998,0.008809999999999998,gemini,0.06427783630666539
urea,8,-48.479057,4.889117,1571.787,11,0.048619,NONE,-48.502768,4.892224,3083.509,28,0.036074,0.02371100000000581,0.02371100000000581,-0.003106999999999971,0.003106999999999971,-1511.722,1511.722,-17,17,0.012545,0.012545,gemini,0.8632166390306134
water,3,-14.620623,6.263208,313.989,5,0.045482,NONE,-14.621105,6.262384,308.046,5,0.039662,0.0004819999999998714,0.0004819999999998714,0.0008239999999997139,0.0008239999999997139,5.942999999999984,5.942999999999984,0,0,0.005819999999999999,0.005819999999999999,gemini,0.0071580807062731995
toluene,15,-92.514766,4.783618,3398.077,16,0.049415,NONE,-92.513964,4.820273,2746.088,15,0.037802,-0.000801999999993086,0.000801999999993086,-0.03665500000000055,0.03665500000000055,651.989,651.989,1,1,0.011612999999999998,0.011612999999999998,gemini,0.43755002077464816
water,3,-14.620616,6.263211,159.625,5,0.04582,NONE,-14.621105,6.262384,308.046,5,0.039662,0.0004889999999999617,0.0004889999999999617,0.0008270000000001332,0.0008270000000001332,-148.421,148.421,0,0,0.006157999999999997,0.006157999999999997,openai,0.007198349562302681
methane,5,-23.975134,8.996542,451.412,6,0.049776,NONE,-23.975148,8.995076,510.373,7,0.029539,1.4000000000180535e-05,1.4000000000180535e-05,0.0014660000000006335,0.0014660000000006335,-58.96100000000001,58.96100000000001,-1,1,0.020237,0.020237,openai,0.0021902175643191877
thiophene,9,-54.06785,4.47631,1969.448,12,0.044397,NONE,-54.070577,4.479394,1651.166,12,0.031376,0.002727000000000146,0.002727000000000146,-0.0030840000000003087,0.0030840000000003087,318.28200000000015,318.28200000000015,0,0,0.013020999999999998,0.013020999999999998,openai,0.5787992595059823
benzene,12,-75.912514,5.097048,2579.242,15,0.039483,NONE,-75.912465,5.096978,2393.542,15,0.038917,-4.9000000004184585e-05,4.9000000004184585e-05,7.00000000000145e-05,7.00000000000145e-05,185.70000000000027,185.70000000000027,0,0,0.0005659999999999971,0.0005659999999999971,openai,0.003666401959744622
acetic_acid,8,-47.566895,5.306361,2611.248,18,0.043572,NONE,-47.563255,5.307258,1907.688,13,0.01941,-0.0036400000000043065,0.0036400000000043065,-0.0008970000000001477,0.0008970000000001477,703.56,703.56,5,5,0.024162,0.024162,openai,0.7408913317545605
acetone,10,-56.333014,3.983042,3448.458,23,0.027726,NONE,-56.336647,3.981878,1479.5,10,0.04662,0.0036330000000006635,0.0036330000000006635,0.001164000000000165,0.001164000000000165,1968.958,1968.958,13,13,-0.018894,0.018894,openai,0.9658481910420857
bromoethane,8,-38.211228,5.131465,3682.424,22,0.03197,NONE,-38.355131,5.272549,1172.865,8,0.036087,0.14390300000000167,0.14390300000000167,-0.14108399999999932,0.14108399999999932,2509.559,2509.559,14,14,-0.004117000000000003,0.004117000000000003,openai,1.024814795387799
aniline,14,-88.193594,3.880019,4925.021,36,0.047831,NONE,-88.192846,3.886632,6960.742,42,0.038916,-0.0007480000000015252,0.0007480000000015252,-0.006613000000000202,0.006613000000000202,-2035.7210000000005,2035.7210000000005,-6,6,0.008915,0.008915,openai,0.3447157977567
decane,32,-172.350972,6.510331,10554.685,63,0.046382,NONE,-172.318826,6.485991,6552.767,20,0.049595,-0.032146000000011554,0.032146000000011554,0.024339999999999584,0.024339999999999584,4001.9179999999997,4001.9179999999997,43,43,-0.0032130000000000006,0.0032130000000000006,openai,1.3538522437003375
1_3-butadiene,10,-56.928563,3.898626,2397.386,17,0.032401,NONE,-56.928948,3.899885,1719.86,14,0.047314,0.000385000000001412,0.000385000000001412,-0.001258999999999677,0.001258999999999677,677.5260000000001,677.5260000000001,3,3,-0.014913000000000003,0.014913000000000003,openai,0.7799493993411537
1-butene,12,-65.056688,5.396842,8583.654,56,0.039643,NONE,-65.060265,5.41162,6366.989,42,0.041365,0.0035770000000070468,0.0035770000000070468,-0.014777999999999736,0.014777999999999736,2216.665000000001,2216.665000000001,14,14,-0.0017220000000000013,0.0017220000000000013,openai,1.1925604654565873
acetylene,4,-22.913142,6.744336,649.378,8,0.048646,NONE,-22.913116,6.743491,653.123,8,0.048615,-2.600000000185787e-05,2.600000000185787e-05,0.0008449999999999847,0.0008449999999999847,-3.7450000000000045,3.7450000000000045,0,0,3.100000000000325e-05,3.100000000000325e-05,openai,0.10163528108038727
acetaldehyde,7,-39.466317,3.758684,2379.021,19,0.041498,NONE,-39.515814,3.896094,1220.336,11,0.043474,0.049497000000002345,0.049497000000002345,-0.13741000000000003,0.13741000000000003,1158.6850000000002,1158.6850000000002,8,8,-0.0019759999999999986,0.0019759999999999986,openai,0.7707993124687988
acetonitrile,6,-36.819854,7.261213,2218.69,22,0.039481,NONE,-36.819643,7.264728,2022.285,22,0.026708,-0.00021100000000018326,0.00021100000000018326,-0.003515000000000157,0.003515000000000157,196.40499999999997,196.40499999999997,0,0,0.012773000000000003,0.012773000000000003,openai,0.2103612452789112
ammonia,4,-19.629148,5.454846,1863.455,27,0.027301,NONE,-19.630157,5.440926,2649.357,40,0.031321,0.0010089999999998156,0.0010089999999998156,0.01391999999999971,0.01391999999999971,-785.902,785.902,-13,13,-0.004020000000000003,0.004020000000000003,openai,0.03326621068087424
bromomethane,5,-21.74047,5.271567,975.556,10,0.044136,NONE,-21.74043,5.267127,878.484,9,0.038319,-3.999999999848569e-05,3.999999999848569e-05,0.0044399999999997775,0.0044399999999997775,97.072,97.072,1,1,0.005817000000000003,0.005817000000000003,openai,0.1942428820997278
benzoic_acid,15,-99.692349,4.044818,3404.123,15,0.042109,NONE,-99.694156,4.052958,4669.656,22,0.046172,0.0018070000000136588,0.0018070000000136588,-0.008140000000000036,0.008140000000000036,-1265.533,1265.533,-7,7,-0.004062999999999997,0.004062999999999997,openai,0.22751864982945386
2-butanol,15,-80.318464,5.462491,10007.765,49,0.045895,NONE,-80.320447,5.493852,2164.437,11,0.047895,0.001982999999995627,0.001982999999995627,-0.031361000000000416,0.031361000000000416,7843.3279999999995,7843.3279999999995,38,38,-0.0020000000000000018,0.0020000000000000018,openai,1.1467518065276274
carbon_dioxide,3,-23.941603,8.11537,519.934,6,0.03631,NONE,-23.943519,8.114656,584.72,7,0.048651,0.0019159999999978083,0.0019159999999978083,0.0007140000000003255,0.0007140000000003255,-64.78600000000006,64.78600000000006,-1,1,-0.012340999999999998,0.012340999999999998,openai,0.030210373494325697
benzamide,16,-104.652383,3.685599,5819.534,27,0.04464,NONE,-104.636711,3.695255,4869.136,22,0.047925,-0.015671999999995023,0.015671999999995023,-0.009656000000000109,0.009656000000000109,950.3979999999992,950.3979999999992,5,5,-0.003285000000000003,0.003285000000000003,openai,0.9971428673566487
1-pentanol,18,-96.673286,5.559825,13486.217,62,0.047683,NONE,-96.680026,5.520928,2841.084,15,0.040719,0.006739999999993529,0.006739999999993529,0.038897000000000403,0.038897000000000403,10645.133000000002,10645.133000000002,47,47,0.006964000000000005,0.006964000000000005,openai,1.05951576012229
chloroform,5,-18.885682,5.215167,2460.684,21,0.04315,NONE,-18.887699,5.207719,959.026,8,0.04866,0.002017000000002156,0.002017000000002156,0.007448000000000121,0.007448000000000121,1501.6580000000004,1501.6580000000004,13,13,-0.005510000000000001,0.005510000000000001,openai,0.18307537839555074
chloroethane,8,-38.74228,6.100651,3103.194,21,0.035285,NONE,-38.894999,6.198766,894.022,7,0.043981,0.1527189999999976,0.1527189999999976,-0.09811499999999995,0.09811499999999995,2209.172,2209.172,14,14,-0.008696000000000002,0.008696000000000002,openai,0.975399138583753
chloromethane,5,-22.292162,6.197359,871.724,10,0.039583,NONE,-22.292052,6.19888,817.72,10,0.046916,-0.00010999999999938836,0.00010999999999938836,-0.0015210000000003276,0.0015210000000003276,54.00400000000002,54.00400000000002,0,0,-0.007332999999999999,0.007332999999999999,openai,0.2623476970536107
1-butanol,15,-80.187573,5.523046,24136.518,112,0.047932,NONE,-80.187845,5.531373,2917.24,18,0.041508,0.00027199999999538704,0.00027199999999538704,-0.008327000000000417,0.008327000000000417,21219.278,21219.278,94,94,0.006423999999999999,0.006423999999999999,openai,1.0822196431031266
alanine,13,-75.953047,4.320452,11121.771,53,0.041426,NONE,-75.937285,4.353953,8999.813,41,0.033685,-0.01576199999999517,0.01576199999999517,-0.03350099999999934,0.03350099999999934,2121.9580000000005,2121.9580000000005,12,12,0.007740999999999998,0.007740999999999998,openai,1.072010539910141
dichloromethane,5,-20.628692,5.759909,712.355,7,0.039476,NONE,-20.62878,5.750158,665.047,7,0.019785,8.79999999980896e-05,8.79999999980896e-05,0.00975100000000051,0.00975100000000051,47.30799999999999,47.30799999999999,0,0,0.019690999999999997,0.019690999999999997,openai,0.25097687312516925
butane,14,-73.378655,7.076218,10040.558,61,0.041596,NONE,-73.401418,7.082658,2000.631,13,0.045716,0.022763000000011857,0.022763000000011857,-0.006440000000000445,0.006440000000000445,8039.927000000001,8039.927000000001,48,48,-0.004119999999999999,0.004119999999999999,openai,1.0470868961454625
cyclopentane,15,-81.971213,6.553167,3657.764,17,0.040185,NONE,-82.172276,6.746483,2406.381,14,0.04789,0.20106299999999067,0.20106299999999067,-0.19331599999999938,0.19331599999999938,1251.3830000000003,1251.3830000000003,3,3,-0.0077050000000000035,0.0077050000000000035,openai,0.8657338293257756
ethane,8,-40.407988,7.662395,1216.405,12,0.036206,NONE,-40.408479,7.662519,1187.947,12,0.033475,0.0004909999999966885,0.0004909999999966885,-0.0001239999999995689,0.0001239999999995689,28.458000000000084,28.458000000000084,0,0,0.0027310000000000043,0.0027310000000000043,openai,0.5945556137333857
ethylene,6,-31.909578,5.67027,1025.931,13,0.041732,NONE,-31.909424,5.673316,881.587,12,0.044323,-0.00015399999999843317,0.00015399999999843317,-0.003045999999999438,0.003045999999999438,144.34400000000005,144.34400000000005,1,1,-0.002591000000000003,0.002591000000000003,openai,0.04480362192129255
formaldehyde,4,-22.576738,3.577417,503.263,6,0.049763,NONE,-22.576494,3.579879,423.353,5,0.035449,-0.0002439999999985787,0.0002439999999985787,-0.0024619999999999642,0.0024619999999999642,79.90999999999997,79.90999999999997,1,1,0.014314,0.014314,openai,0.03266388299139659
dimethyl_ether,9,-46.725467,5.380179,6455.216,44,0.039201,NONE,-46.724089,5.384276,1306.506,11,0.038675,-0.0013780000000025439,0.0013780000000025439,-0.004096999999999795,0.004096999999999795,5148.71,5148.71,33,33,0.0005259999999999987,0.0005259999999999987,openai,0.7000566099517486
furan,9,-56.858355,4.755554,1987.181,12,0.045385,NONE,-56.858601,4.747648,1770.032,11,0.035161,0.0002459999999970819,0.0002459999999970819,0.00790600000000019,0.00790600000000019,217.14900000000011,217.14900000000011,1,1,0.010224000000000004,0.010224000000000004,openai,0.15798426072329577
ethylamine,10,-52.297388,4.795909,6525.81,46,0.046559,NONE,-52.299661,4.818131,4101.986,36,0.041406,0.002273000000002412,0.002273000000002412,-0.022222000000000186,0.022222000000000186,2423.8240000000005,2423.8240000000005,10,10,0.005153000000000005,0.005153000000000005,openai,1.0803243632057482
hydrogen_sulfide,3,-11.079709,5.369306,415.623,6,0.038845,NONE,-11.082202,5.366914,406.495,7,0.025035,0.0024930000000011887,0.0024930000000011887,0.0023919999999995056,0.0023919999999995056,9.127999999999986,9.127999999999986,-1,1,0.013809999999999996,0.013809999999999996,openai,0.19893214423326322
hydrogen_peroxide,4,-18.693038,4.067354,527.421,6,0.04847,NONE,-18.966286,5.000717,989.703,13,0.028616,0.2732479999999988,0.2732479999999988,-0.9333629999999999,0.9333629999999999,-462.2819999999999,462.2819999999999,-7,7,0.019854,0.019854,openai,0.39777185662315884
hydrazine,6,-30.51001,4.910572,4463.915,35,0.04697,NONE,-30.505842,4.97477,3353.942,31,0.046289,-0.0041679999999999495,0.0041679999999999495,-0.0641980000000002,0.0641980000000002,1109.973,1109.973,4,4,0.000681000000000001,0.000681000000000001,openai,0.47703696992435696
methanol,6,-30.535603,5.566927,1368.033,14,0.032921,NONE,-30.585357,5.626043,1261.215,13,0.048983,0.049754000000000076,0.049754000000000076,-0.05911600000000039,0.05911600000000039,106.81799999999998,106.81799999999998,1,1,-0.016062,0.016062,openai,0.4826602129976954
hydroxylamine,5,-24.815964,5.054818,3031.425,31,0.025178,NONE,-24.992706,5.422846,2382.122,26,0.046125,0.1767419999999973,0.1767419999999973,-0.3680279999999998,0.3680279999999998,649.3030000000003,649.3030000000003,5,5,-0.020947,0.020947,openai,0.3431934428492719
diethyl_ether,15,-79.979242,5.257075,15737.003,83,0.047623,NONE,-79.984341,5.268817,1984.261,11,0.040333,0.005099000000001297,0.005099000000001297,-0.01174199999999992,0.01174199999999992,13752.742,13752.742,72,72,0.007289999999999998,0.007289999999999998,openai,1.3134619542024812
methyl_acetate,11,-63.618814,5.433416,3061.438,19,0.043476,NONE,-63.647055,5.3677,3100.616,19,0.04423,0.028241000000001293,0.028241000000001293,0.06571600000000011,0.06571600000000011,-39.177999999999884,39.177999999999884,0,0,-0.0007539999999999977,0.0007539999999999977,openai,1.1993222669425052
ethylbenzene,18,-108.844963,4.823455,13139.501,47,0.048104,NONE,-108.990014,4.85,3128.673,14,0.040498,0.14505099999999516,0.14505099999999516,-0.026544999999999597,0.026544999999999597,10010.828000000001,10010.828000000001,33,33,0.007606000000000002,0.007606000000000002,openai,0.8768480716697761
nitrogen,2,-17.027444,8.291709,1139.736,18,0.048273,NONE,-17.027868,8.297115,1007.617,16,0.011747,0.00042400000000242244,0.00042400000000242244,-0.005405999999998912,0.005405999999998912,132.11900000000014,132.11900000000014,2,2,0.036526,0.036526,openai,0.0060000000000002
nitrous_oxide,3,-22.227367,6.714187,1781.932,18,0.035836,NONE,-22.22877,6.71916,1060.713,11,0.034024,0.001402999999999821,0.001402999999999821,-0.004972999999999672,0.004972999999999672,721.219,721.219,7,7,0.0018120000000000011,0.0018120000000000011,openai,0.11490675635215977
hexane,20,-106.372448,6.871017,13903.536,60,0.046382,NONE,-106.383415,6.87156,3464.104,17,0.047864,0.010966999999993732,0.010966999999993732,-0.0005429999999995161,0.0005429999999995161,10439.432,10439.432,43,43,-0.0014819999999999972,0.0014819999999999972,openai,1.6561532875479898
morpholine,15,-83.757697,4.272491,7845.004,34,0.03739,NONE,-84.112704,4.643795,5715.669,31,0.03772,0.3550070000000005,0.3550070000000005,-0.3713040000000003,0.3713040000000003,2129.335,2129.335,3,3,-0.00032999999999999696,0.00032999999999999696,openai,1.2637135766256633
phenol,13,-83.047777,4.265529,3873.041,21,0.04821,NONE,-83.047851,4.2699,2642.709,15,0.049534,7.399999999790907e-05,7.399999999790907e-05,-0.004370999999999903,0.004370999999999903,1230.3320000000003,1230.3320000000003,6,6,-0.0013239999999999988,0.0013239999999999988,openai,0.19240258813794897
sulfur_dioxide,3,-17.681499,3.500407,531.913,6,0.045672,NONE,-17.690097,3.50809,520.107,6,0.047686,0.00859800000000277,0.00859800000000277,-0.007683000000000106,0.007683000000000106,11.80600000000004,11.80600000000004,0,0,-0.002014000000000002,0.002014000000000002,openai,0.16838416472297799
propene,9,-48.579544,5.464529,5127.346,44,0.041263,NONE,-48.582149,5.470014,1120.193,10,0.041208,0.002605000000002633,0.002605000000002633,-0.005485000000000184,0.005485000000000184,4007.1529999999993,4007.1529999999993,34,34,5.4999999999999494e-05,5.4999999999999494e-05,openai,0.8467947037114446
toluene,15,-92.512521,4.810248,2508.257,12,0.044941,NONE,-92.513964,4.820273,2746.088,15,0.037802,0.001442999999994754,0.001442999999994754,-0.010025000000000617,0.010025000000000617,-237.83100000000013,237.83100000000013,-3,3,0.0071389999999999995,0.0071389999999999995,openai,0.46021101733786984
pyridine,11,-71.303808,4.043749,4949.74,32,0.044896,NONE,-71.294542,4.042145,3000.886,19,0.04903,-0.009265999999996666,0.009265999999996666,0.001604000000000383,0.001604000000000383,1948.8539999999998,1948.8539999999998,13,13,-0.004133999999999999,0.004133999999999999,openai,0.06649824409133023
tetrahydrofuran,13,-72.282278,4.912226,3444.664,17,0.043319,NONE,-72.289528,4.91263,1923.833,10,0.035834,0.0072499999999990905,0.0072499999999990905,-0.0004039999999996269,0.0004039999999996269,1520.8310000000001,1520.8310000000001,7,7,0.0074850000000000055,0.0074850000000000055,openai,1.0427474751159316
salicylic_acid,16,-107.172815,3.188966,8802.959,32,0.047078,NONE,-106.61928,3.598288,6662.001,25,0.048715,-0.5535349999999966,0.5535349999999966,-0.40932199999999996,0.40932199999999996,2140.9580000000005,2140.9580000000005,7,7,-0.0016369999999999996,0.0016369999999999996,openai,0.9616517191581435
pentane,17,-89.879957,7.011221,13053.482,69,0.049208,NONE,-89.902519,7.014953,2589.445,15,0.042426,0.02256199999999353,0.02256199999999353,-0.0037320000000002906,0.0037320000000002906,10464.037,10464.037,54,54,0.006782000000000003,0.006782000000000003,openai,1.7038624935424567
urea,8,-48.534612,4.97467,6684.123,51,0.047971,NONE,-48.502768,4.892224,3083.509,28,0.036074,-0.03184399999999954,0.03184399999999954,0.08244600000000002,0.08244600000000002,3600.6139999999996,3600.6139999999996,23,23,0.011896999999999998,0.011896999999999998,openai,0.8745975200298375
naphthalene,18,-116.878868,2.932795,19621.864,74,0.045943,NONE,-119.444487,3.388021,3560.178,14,0.045045,2.565618999999998,2.565618999999998,-0.45522600000000013,0.45522600000000013,16061.686000000002,16061.686000000002,60,60,0.000897999999999996,0.000897999999999996,openai,0.405848453430107
triethylamine,22,-117.719036,4.301612,27969.5,108,0.045703,NONE,-117.737718,4.348497,4012.98,19,0.045877,0.01868199999999831,0.01868199999999831,-0.04688499999999962,0.04688499999999962,23956.52,23956.52,89,89,-0.00017400000000000054,0.00017400000000000054,openai,1.266823866186612
